form,root
zerstöbe,zerstieben
fundierst,fundieren
fundierte,fundieren
fundiert,fundieren
fundiert,fundieren
fundiere,fundieren
fundiere,fundieren
fundiert,fundieren
fundierte,fundieren
besingst,besingen
besang,besingen
besungen,besingen
besingt,besingen
besing,besingen
besinge,besingen
besingt,besingen
besänge,besingen
minimisierst,minimisieren
minimisierte,minimisieren
minimisiert,minimisieren
minimisiert,minimisieren
minimisier,minimisieren
minimisiere,minimisieren
minimisiert,minimisieren
minimisierte,minimisieren
transitierst,transitieren
transitierte,transitieren
transitiert,transitieren
transitiert,transitieren
transitier,transitieren
transitiere,transitieren
transitiert,transitieren
transitierte,transitieren
lagerst,lagern
lagerte,lagern
gelagert,lagern
lagert,lagern
lagere,lagern
lagere,lagern
lagert,lagern
lagerte,lagern
maturierst,maturieren
maturierte,maturieren
maturiert,maturieren
maturiert,maturieren
maturiere,maturieren
maturiere,maturieren
maturiert,maturieren
maturierte,maturieren
zerhackst,zerhacken
zerhackte,zerhacken
zerhackt,zerhacken
zerhackt,zerhacken
zerhack,zerhacken
zerhacke,zerhacken
zerhackt,zerhacken
zerhackte,zerhacken
seilst,seilen
seilte,seilen
geseilt,seilen
seilt,seilen
seil,seilen
seile,seilen
seilt,seilen
seilte,seilen
quarzt,quarzen
quarzte,quarzen
gequarzt,quarzen
quarzt,quarzen
quarz,quarzen
quarze,quarzen
quarzt,quarzen
quarzte,quarzen
untermauerst,untermauern
untermauerte,untermauern
untermauert,untermauern
untermauert,untermauern
untermauere,untermauern
untermauere,untermauern
untermauert,untermauern
untermauerte,untermauern
flankierst,flankieren
flankierte,flankieren
flankiert,flankieren
flankiert,flankieren
flankiere,flankieren
flankiere,flankieren
flankiert,flankieren
flankierte,flankieren
erhitzt,erhitzen
erhitzte,erhitzen
erhitzt,erhitzen
erhitzt,erhitzen
erhitz,erhitzen
erhitze,erhitzen
erhitzt,erhitzen
erhitzte,erhitzen
devolvierst,devolvieren
devolvierte,devolvieren
devolviert,devolvieren
devolviert,devolvieren
devolvier,devolvieren
devolviere,devolvieren
devolviert,devolvieren
devolvierte,devolvieren
wiegelst,wiegeln
wiegelte,wiegeln
gewiegelt,wiegeln
wiegelt,wiegeln
wiegel,wiegeln
wiegele,wiegeln
wiegelt,wiegeln
wiegelte,wiegeln
wagst,wagen
wagte,wagen
gewagt,wagen
wagt,wagen
wage,wagen
wage,wagen
wagt,wagen
wagte,wagen
gängelst,gängeln
gängelte,gängeln
gegängelt,gängeln
gängelt,gängeln
gängele,gängeln
gängele,gängeln
gängelt,gängeln
gängelte,gängeln
wanderst ab,abwandern
wanderte ab,abwandern
abgewandert,abwandern
wandert ab,abwandern
wandere ab,abwandern
wandere ab,abwandern
wandert ab,abwandern
wanderte ab,abwandern
zerschießt,zerschießen
zerschoss,zerschießen
zerschossen,zerschießen
zerschießt,zerschießen
zerschieß,zerschießen
zerschieße,zerschießen
zerschießt,zerschießen
zerschösse,zerschießen
reichst ein,einreichen
reichte ein,einreichen
eingereicht,einreichen
reicht ein,einreichen
reich ein,einreichen
reiche ein,einreichen
reicht ein,einreichen
reichte ein,einreichen
generalüberholt,generalüberholen
generalüberholt,generalüberholen
generalüberhole,generalüberholen
persistierst,persistieren
persistierte,persistieren
persistiert,persistieren
persistiert,persistieren
persistier,persistieren
persistiere,persistieren
persistiert,persistieren
persistierte,persistieren
fliegst auf,auffliegen
flog auf,auffliegen
aufgeflogen,auffliegen
fliegt auf,auffliegen
flieg auf,auffliegen
fliege auf,auffliegen
fliegt auf,auffliegen
flöge auf,auffliegen
erdröhnst,erdröhnen
erdröhnte,erdröhnen
erdröhnt,erdröhnen
erdröhnt,erdröhnen
erdröhn,erdröhnen
erdröhne,erdröhnen
erdröhnt,erdröhnen
erdröhnte,erdröhnen
imkerst,imkern
imkerte,imkern
geimkert,imkern
imkert,imkern
imkere,imkern
imkere,imkern
imkert,imkern
imkerte,imkern
kasteist,kasteien
kasteite,kasteien
kasteit,kasteien
kasteit,kasteien
kastei,kasteien
kasteie,kasteien
kasteit,kasteien
kasteite,kasteien
wechselst aus,auswechseln
wechselte aus,auswechseln
ausgewechselt,auswechseln
wechselt aus,auswechseln
wechsel aus,auswechseln
wechsle aus,auswechseln
wechselt aus,auswechseln
wechselte aus,auswechseln
brunchst,brunchen
brunchte,brunchen
gebruncht,brunchen
bruncht,brunchen
brunch,brunchen
brunche,brunchen
bruncht,brunchen
brunchte,brunchen
mogelst,mogeln
mogelte,mogeln
gemogelt,mogeln
mogelt,mogeln
mogle,mogeln
mogle,mogeln
mogelt,mogeln
mogelte,mogeln
gehst,gehen
ging,gehen
gegangen,gehen
geht,gehen
geh,gehen
gehe,gehen
geht,gehen
ginge,gehen
richtest auf,aufrichten
richtete auf,aufrichten
aufgerichtet,aufrichten
richtet auf,aufrichten
richte auf,aufrichten
richte auf,aufrichten
richtet auf,aufrichten
richtete auf,aufrichten
schiltst,schelten
schalt,schelten
gescholten,schelten
scheltet,schelten
schilt,schelten
schelte,schelten
schilt,schelten
schölte,schelten
recyklierst,recyklieren
recyklierte,recyklieren
recykliert,recyklieren
recykliert,recyklieren
recyklier,recyklieren
recykliere,recyklieren
recykliert,recyklieren
recyklierte,recyklieren
isst auf,aufessen
aß auf,aufessen
aufgegessen,aufessen
esst auf,aufessen
iss auf,aufessen
esse auf,aufessen
isst auf,aufessen
äße auf,aufessen
einigst,einigen
einigte,einigen
geeinigt,einigen
einigt,einigen
einig,einigen
einige,einigen
einigt,einigen
einigte,einigen
schmollierst,schmollieren
schmollierte,schmollieren
schmolliert,schmollieren
schmolliert,schmollieren
schmollier,schmollieren
schmolliere,schmollieren
schmolliert,schmollieren
schmollierte,schmollieren
bittest herein,hereinbitten
bat herein,hereinbitten
hereingebeten,hereinbitten
bittet herein,hereinbitten
bitt herein,hereinbitten
bitte herein,hereinbitten
bittet herein,hereinbitten
bäte herein,hereinbitten
knickst ab,abknicken
knickte ab,abknicken
abgeknickt,abknicken
knickt ab,abknicken
knick ab,abknicken
knicke ab,abknicken
knickt ab,abknicken
knickte ab,abknicken
gischte,gischen
gegischt,gischen
gischt,gischen
gischte,gischen
schnäbelst,schnäbeln
schnäbelte,schnäbeln
geschnäbelt,schnäbeln
schnäbelt,schnäbeln
schnäbel,schnäbeln
schnäbele,schnäbeln
schnäbelt,schnäbeln
schnäbelte,schnäbeln
dudelst,dudeln
dudelte,dudeln
gedudelt,dudeln
dudelt,dudeln
dudel,dudeln
dudel,dudeln
dudelt,dudeln
dudelte,dudeln
pikst,piksen
pikste,piksen
gepikst,piksen
pikst,piksen
piks,piksen
pikse,piksen
pikst,piksen
pikste,piksen
überwachst,überwachen
überwachte,überwachen
überwacht,überwachen
überwacht,überwachen
überwache,überwachen
überwache,überwachen
überwacht,überwachen
überwachte,überwachen
quantifizierst,quantifizieren
quantifizierte,quantifizieren
quantifiziert,quantifizieren
quantifiziert,quantifizieren
quantifiziere,quantifizieren
quantifiziere,quantifizieren
quantifiziert,quantifizieren
quantifizierte,quantifizieren
überstrahlst,überstrahlen
überstrahlte,überstrahlen
überstrahlt,überstrahlen
überstrahlt,überstrahlen
überstrahl,überstrahlen
überstrahle,überstrahlen
überstrahlt,überstrahlen
überstrahlte,überstrahlen
verzehrst,verzehren
verzehrte,verzehren
verzehrt,verzehren
verzehrt,verzehren
verzehre,verzehren
verzehre,verzehren
verzehrt,verzehren
verzehrte,verzehren
setzt ein,einsetzen
setzte ein,einsetzen
eingesetzt,einsetzen
setzt ein,einsetzen
setze ein,einsetzen
setze ein,einsetzen
setzt ein,einsetzen
setzte ein,einsetzen
identifizierst,identifizieren
identifizierte,identifizieren
identifiziert,identifizieren
identifiziert,identifizieren
identifiziere,identifizieren
identifiziere,identifizieren
identifiziert,identifizieren
identifizierte,identifizieren
schleust ein,einschleusen
schleuste ein,einschleusen
eingeschleust,einschleusen
schleust ein,einschleusen
schleus ein,einschleusen
schleuse ein,einschleusen
schleust ein,einschleusen
schleuste ein,einschleusen
bestöhnst,bestöhnen
bestöhnte,bestöhnen
bestöhnt,bestöhnen
bestöhnt,bestöhnen
bestöhn,bestöhnen
bestöhne,bestöhnen
bestöhnt,bestöhnen
bestöhnte,bestöhnen
verminderst,vermindern
verminderte,vermindern
vermindert,vermindern
vermindert,vermindern
verminder,vermindern
vermindere,vermindern
vermindert,vermindern
verminderte,vermindern
rubbelst,rubbeln
rubbelte,rubbeln
gerubbelt,rubbeln
rubbelt,rubbeln
rubble,rubbeln
rubble,rubbeln
rubbelt,rubbeln
rubbelte,rubbeln
hutzelst,hutzeln
hutzelte,hutzeln
gehutzelt,hutzeln
hutzelt,hutzeln
hutzel,hutzeln
hutzele,hutzeln
hutzelt,hutzeln
hutzelte,hutzeln
langst,langen
langte,langen
gelangt,langen
langt,langen
lange,langen
lange,langen
langt,langen
langte,langen
befiehlst,befehlen
befahl,befehlen
befohlen,befehlen
befehlt,befehlen
befiehl,befehlen
befehle,befehlen
befiehlt,befehlen
befähle,befehlen
nimmst heraus,herausnehmen
nahm heraus,herausnehmen
herausgenommen,herausnehmen
nehmt heraus,herausnehmen
nimm heraus,herausnehmen
nehme heraus,herausnehmen
nimmt heraus,herausnehmen
nähme heraus,herausnehmen
jammst,jammen
jammte,jammen
gejammt,jammen
jammt,jammen
jamm,jammen
jamme,jammen
jammt,jammen
jammte,jammen
klamüserst auseinander,auseinanderklamüsern
klamüserte auseinander,auseinanderklamüsern
auseinanderklamüsert,auseinanderklamüsern
klamüsert auseinander,auseinanderklamüsern
klamüser auseinander,auseinanderklamüsern
klamüsere auseinander,auseinanderklamüsern
klamüsert auseinander,auseinanderklamüsern
klamüserte auseinander,auseinanderklamüsern
rebellierst,rebellieren
rebellierte,rebellieren
rebelliert,rebellieren
rebelliert,rebellieren
rebelliere,rebellieren
rebelliere,rebellieren
rebelliert,rebellieren
rebellierte,rebellieren
paketierst,paketieren
paketierte,paketieren
paketiert,paketieren
paketiert,paketieren
paketier,paketieren
paketiere,paketieren
paketiert,paketieren
paketierte,paketieren
schläfst,schlafen
schlief,schlafen
geschlafen,schlafen
schlaft,schlafen
schlaf,schlafen
schlafe,schlafen
schläft,schlafen
schliefe,schlafen
bestrafst,bestrafen
bestrafte,bestrafen
bestraft,bestrafen
bestraft,bestrafen
bestrafe,bestrafen
bestrafe,bestrafen
bestraft,bestrafen
bestrafte,bestrafen
speckst ab,abspecken
speckte ab,abspecken
abgespeckt,abspecken
speckt ab,abspecken
speck ab,abspecken
specke ab,abspecken
speckt ab,abspecken
speckte ab,abspecken
verschüttest,verschütten
verschüttete,verschütten
verschüttet,verschütten
verschüttet,verschütten
verschütt,verschütten
verschütte,verschütten
verschüttet,verschütten
verschüttete,verschütten
plinkerst,plinkern
plinkerte,plinkern
geplinkert,plinkern
plinkert,plinkern
plinker,plinkern
plinkern,plinkern
plinkert,plinkern
plinkerte,plinkern
bombst,bomben
bombte,bomben
gebombt,bomben
bombt,bomben
bomb,bomben
bombe,bomben
bombt,bomben
bombte,bomben
heuchelst,heucheln
heuchelte,heucheln
geheuchelt,heucheln
heuchelt,heucheln
heuchele,heucheln
heuchele,heucheln
heuchelt,heucheln
heuchelte,heucheln
schmurgelst,schmurgeln
schmurgelte,schmurgeln
geschmurgelt,schmurgeln
schmurgelt,schmurgeln
schmurgel,schmurgeln
schmurgele,schmurgeln
schmurgelt,schmurgeln
schmurgelte,schmurgeln
vermeldest,vermelden
vermeldete,vermelden
vermeldet,vermelden
vermeldet,vermelden
vermeld,vermelden
vermelde,vermelden
vermeldet,vermelden
vermeldete,vermelden
paffst,paffen
paffte,paffen
gepafft,paffen
pafft,paffen
paff,paffen
paffe,paffen
pafft,paffen
paffte,paffen
ätherst,äthern
ätherte,äthern
geäthert,äthern
äthert,äthern
äther,äthern
äthere,äthern
äthert,äthern
ätherte,äthern
fasst an,anfassen
fasste an,anfassen
angefasst,anfassen
fasst an,anfassen
fasse an,anfassen
fasse an,anfassen
fasst an,anfassen
fasste an,anfassen
lullst,lullen
lullte,lullen
gelullt,lullen
lullt,lullen
lull,lullen
lulle,lullen
lullt,lullen
lullte,lullen
wasserst,wassern
wasserte,wassern
gewassert,wassern
wassert,wassern
wassere,wassern
wassere,wassern
wassert,wassern
wasserte,wassern
holst ab,abholen
holte ab,abholen
abgeholt,abholen
holt ab,abholen
hole ab,abholen
hole ab,abholen
holt ab,abholen
holte ab,abholen
beugst,beugen
beugte,beugen
gebeugt,beugen
beugt,beugen
beuge,beugen
beuge,beugen
beugt,beugen
beugte,beugen
springst ab,abspringen
sprang ab,abspringen
abgesprungen,abspringen
springt ab,abspringen
spring ab,abspringen
springe ab,abspringen
springt ab,abspringen
spränge ab,abspringen
erörterst,erörtern
erörterte,erörtern
erörtert,erörtern
erörtert,erörtern
erörtere,erörtern
erörtere,erörtern
erörtert,erörtern
erörterte,erörtern
welkst,welken
welkte,welken
gewelkt,welken
welket,welken
welke,welken
welke,welken
welkt,welken
welkte,welken
schaufelst,schaufeln
schaufelte,schaufeln
geschaufelt,schaufeln
schaufelt,schaufeln
schaufele,schaufeln
schaufele,schaufeln
schaufelt,schaufeln
schaufelte,schaufeln
verwertest wieder,wiederverwerten
verwertete wieder,wiederverwerten
wiederverwertet,wiederverwerten
verwertet wieder,wiederverwerten
verwert wieder,wiederverwerten
verwerte wieder,wiederverwerten
verwertet wieder,wiederverwerten
verwertete wieder,wiederverwerten
derbremst,derbremsen
derbremste,derbremsen
derbremst,derbremsen
derbremst,derbremsen
derbrems,derbremsen
derbremse,derbremsen
derbremst,derbremsen
derbremste,derbremsen
erachtest,erachten
erachtete,erachten
erachtet,erachten
erachtet,erachten
eracht,erachten
erachte,erachten
erachtet,erachten
erachtete,erachten
reist ein,einreisen
reiste ein,einreisen
eingereist,einreisen
reist ein,einreisen
reis ein,einreisen
reise ein,einreisen
reist ein,einreisen
reiste ein,einreisen
schmeckst,schmecken
schmeckte,schmecken
geschmeckt,schmecken
schmeckt,schmecken
schmecke,schmecken
schmecke,schmecken
schmeckt,schmecken
schmeckte,schmecken
beschnupperst,beschnuppern
beschnupperte,beschnuppern
beschnuppert,beschnuppern
beschnuppert,beschnuppern
beschnupper,beschnuppern
beschnuppere,beschnuppern
beschnuppert,beschnuppern
beschnupperte,beschnuppern
schmachtest,schmachten
schmachtete,schmachten
geschmachtet,schmachten
schmachtet,schmachten
schmacht,schmachten
schmachte,schmachten
schmachtet,schmachten
schmachtete,schmachten
betest an,anbeten
betete an,anbeten
angebetet,anbeten
betet an,anbeten
bete an,anbeten
bete an,anbeten
betet an,anbeten
betete an,anbeten
verteufelst,verteufeln
verteufelte,verteufeln
verteufelt,verteufeln
verteufelt,verteufeln
verteufele,verteufeln
verteufele,verteufeln
verteufelt,verteufeln
verteufelte,verteufeln
diskriminierst,diskriminieren
diskriminierte,diskriminieren
diskriminiert,diskriminieren
diskriminiert,diskriminieren
diskriminiere,diskriminieren
diskriminiere,diskriminieren
diskriminiert,diskriminieren
diskriminierte,diskriminieren
mahnst ab,abmahnen
mahnte ab,abmahnen
abgemahnt,abmahnen
mahnt ab,abmahnen
mahn ab,abmahnen
mahne ab,abmahnen
mahnt ab,abmahnen
mahnte ab,abmahnen
bevetterst,bevettern
bevetterte,bevettern
bevettert,bevettern
bevettert,bevettern
bevetter,bevettern
bevettere,bevettern
bevettert,bevettern
bevetterte,bevettern
sputest,sputen
sputete,sputen
gesputet,sputen
sputet,sputen
sput,sputen
spute,sputen
sputet,sputen
sputete,sputen
salbst,salben
salbte,salben
gesalbt,salben
salbt,salben
salb,salben
salbe,salben
salbt,salben
salbte,salben
tyrannisierst,tyrannisieren
tyrannisierte,tyrannisieren
tyrannisiert,tyrannisieren
tyrannisiert,tyrannisieren
tyrannisier,tyrannisieren
tyrannisiere,tyrannisieren
tyrannisiert,tyrannisieren
tyrannisierte,tyrannisieren
girierst,girieren
girierte,girieren
giriert,girieren
giriert,girieren
girier,girieren
giriere,girieren
giriert,girieren
girierte,girieren
rüttelst,rütteln
rüttelte,rütteln
gerüttelt,rütteln
rüttelt,rütteln
rüttle,rütteln
rüttle,rütteln
rüttelt,rütteln
rüttelte,rütteln
collagierst,collagieren
collagierte,collagieren
collagiert,collagieren
collagiert,collagieren
collagier,collagieren
collagiere,collagieren
collagiert,collagieren
collagierte,collagieren
zechst,zechen
zechte,zechen
gezecht,zechen
zecht,zechen
zeche,zechen
zeche,zechen
zecht,zechen
zechte,zechen
hackst herum,herumhacken
hackte herum,herumhacken
herumgehackt,herumhacken
hackt herum,herumhacken
hack herum,herumhacken
hacke herum,herumhacken
hackt herum,herumhacken
hackte herum,herumhacken
setzt bei,beisetzen
setzte bei,beisetzen
beigesetzt,beisetzen
setzt bei,beisetzen
setze bei,beisetzen
setze bei,beisetzen
setzt bei,beisetzen
setzte bei,beisetzen
funktionierst um,umfunktionieren
funktionierte um,umfunktionieren
umfunktioniert,umfunktionieren
funktioniert um,umfunktionieren
funktionier um,umfunktionieren
funktioniere um,umfunktionieren
funktioniert um,umfunktionieren
funktionierte um,umfunktionieren
schnupperst,schnuppern
schnupperte,schnuppern
geschnuppert,schnuppern
schnuppert,schnuppern
schnupper,schnuppern
schnuppere,schnuppern
schnuppert,schnuppern
schnupperte,schnuppern
quiekst,quieksen
quiekste,quieksen
gequiekst,quieksen
quiekst,quieksen
quieks,quieksen
quiekse,quieksen
quiekst,quieksen
quiekste,quieksen
blutest aus,ausbluten
blutete aus,ausbluten
ausgeblutet,ausbluten
blutet aus,ausbluten
blute aus,ausbluten
blute aus,ausbluten
blutet aus,ausbluten
blutete aus,ausbluten
wertest auf,aufwerten
wertete auf,aufwerten
aufgewertet,aufwerten
wertet auf,aufwerten
werte auf,aufwerten
werte auf,aufwerten
wertet auf,aufwerten
wertete auf,aufwerten
pimmelst ab,abpimmeln
pimmelte ab,abpimmeln
abgepimmelt,abpimmeln
pimmelt ab,abpimmeln
pimmel ab,abpimmeln
pimmel ab,abpimmeln
pimmelt ab,abpimmeln
pimmelte ab,abpimmeln
negoziierst,negoziieren
negoziierte,negoziieren
negoziiert,negoziieren
negoziiert,negoziieren
negoziier,negoziieren
negoziiere,negoziieren
negoziiert,negoziieren
negoziierte,negoziieren
arrivierst,arrivieren
arrivierte,arrivieren
arriviert,arrivieren
arriviert,arrivieren
arrivier,arrivieren
arriviere,arrivieren
arriviert,arrivieren
arrivierte,arrivieren
bescheidest,bescheiden
beschied,bescheiden
beschieden,bescheiden
bescheidet,bescheiden
bescheid,bescheiden
bescheide,bescheiden
bescheidet,bescheiden
beschiede,bescheiden
läpperst,läppern
läpperte,läppern
geläppert,läppern
läppert,läppern
läppere,läppern
läppere,läppern
läppert,läppern
läpperte,läppern
ballst,ballen
ballte,ballen
geballt,ballen
ballt,ballen
balle,ballen
balle,ballen
ballt,ballen
ballte,ballen
bringst draus,drausbringen
brachte draus,drausbringen
drausgebracht,drausbringen
bringt draus,drausbringen
bring draus,drausbringen
bringe draus,drausbringen
bringt draus,drausbringen
brächte draus,drausbringen
disambiguierst,disambiguieren
disambiguierte,disambiguieren
disambiguiert,disambiguieren
disambiguiert,disambiguieren
disambiguiere,disambiguieren
disambiguiere,disambiguieren
disambiguiert,disambiguieren
disambiguierte,disambiguieren
segnest,segnen
segnete,segnen
gesegnet,segnen
segnet,segnen
segne,segnen
segne,segnen
segnet,segnen
segnete,segnen
begeiferst,begeifern
begeiferte,begeifern
begeifert,begeifern
begeifert,begeifern
begeifer,begeifern
begeifere,begeifern
begeifert,begeifern
begeiferte,begeifern
saugst aus,aussaugen
