form,root
erzeugt,erzeugen
erzeuge,erzeugen
erzeugt,erzeugen
erzeugst,erzeugen
erzeugt,erzeugen
erzeugte,erzeugen
geriete,geraten
gerate,geraten
geratet,geraten
gerate,geraten
geraten,geraten
gerätst,geraten
gerät,geraten
geriet,geraten
tobte,toben
tob,toben
tobt,toben
tobe,toben
getobt,toben
tobst,toben
tobt,toben
tobte,toben
getraute,getrauen
getrau,getrauen
getraut,getrauen
getraue,getrauen
getraut,getrauen
getraust,getrauen
getraut,getrauen
getraute,getrauen
kapselte ab,abkapseln
kapsel ab,abkapseln
kapselt ab,abkapseln
kapsle ab,abkapseln
abgekapselt,abkapseln
kapselst ab,abkapseln
kapselt ab,abkapseln
kapselte ab,abkapseln
zuckte zurück,zurückzucken
zuck zurück,zurückzucken
zuckt zurück,zurückzucken
zucke zurück,zurückzucken
zurückgezuckt,zurückzucken
zuckst zurück,zurückzucken
zuckt zurück,zurückzucken
zuckte zurück,zurückzucken
eliminierte,eliminieren
eliminiere,eliminieren
eliminiert,eliminieren
eliminiere,eliminieren
eliminiert,eliminieren
eliminierst,eliminieren
eliminiert,eliminieren
eliminierte,eliminieren
verwirrte,verwirren
verwirre,verwirren
verwirrt,verwirren
verwirre,verwirren
verwirrt,verwirren
verwirrst,verwirren
verwirrt,verwirren
verwirrte,verwirren
prägte ein,einprägen
präge ein,einprägen
prägt ein,einprägen
präge ein,einprägen
eingeprägt,einprägen
prägst ein,einprägen
prägt ein,einprägen
prägte ein,einprägen
wiese auf,aufweisen
weise auf,aufweisen
weist auf,aufweisen
weise auf,aufweisen
aufgewiesen,aufweisen
weist auf,aufweisen
weist auf,aufweisen
wies auf,aufweisen
entmilitarisierte,entmilitarisieren
entmilitarisier,entmilitarisieren
entmilitarisiert,entmilitarisieren
entmilitarisiere,entmilitarisieren
entmilitarisiert,entmilitarisieren
entmilitarisierst,entmilitarisieren
entmilitarisiert,entmilitarisieren
entmilitarisierte,entmilitarisieren
leitete her,herleiten
leit her,herleiten
leitet her,herleiten
leite her,herleiten
hergeleitet,herleiten
leitest her,herleiten
leitet her,herleiten
leitete her,herleiten
zerbräche,zerbrechen
zerbrich,zerbrechen
zerbrecht,zerbrechen
zerbreche,zerbrechen
zerbrochen,zerbrechen
zerbrichst,zerbrechen
zerbricht,zerbrechen
zerbrach,zerbrechen
mäandrierte,mäandrieren
mäandriere,mäandrieren
mäandriert,mäandrieren
mäandriere,mäandrieren
mäandriert,mäandrieren
mäandrierst,mäandrieren
mäandriert,mäandrieren
mäandrierte,mäandrieren
verlauterte,verlautern
verlautere,verlautern
verlautert,verlautern
verlautere,verlautern
verlautert,verlautern
verlauterst,verlautern
verlautert,verlautern
verlauterte,verlautern
armierte,armieren
armier,armieren
armiert,armieren
armiere,armieren
armiert,armieren
armierst,armieren
armiert,armieren
armierte,armieren
gelangte,gelangen
gelang,gelangen
gelangt,gelangen
gelange,gelangen
gelangt,gelangen
gelangst,gelangen
gelangt,gelangen
gelangte,gelangen
paffte,paffen
paff,paffen
pafft,paffen
paffe,paffen
gepafft,paffen
paffst,paffen
pafft,paffen
paffte,paffen
bekehrte,bekehren
bekehre,bekehren
bekehrt,bekehren
bekehre,bekehren
bekehrt,bekehren
bekehrst,bekehren
bekehrt,bekehren
bekehrte,bekehren
mutilierte,mutilieren
mutilier,mutilieren
mutiliert,mutilieren
mutiliere,mutilieren
mutiliert,mutilieren
mutilierst,mutilieren
mutiliert,mutilieren
mutilierte,mutilieren
erstattete,erstatten
erstatt,erstatten
erstattet,erstatten
erstatte,erstatten
erstattet,erstatten
erstattest,erstatten
erstattet,erstatten
erstattete,erstatten
putzte,putzen
putz,putzen
putzt,putzen
putze,putzen
geputzt,putzen
putzt,putzen
putzt,putzen
putzte,putzen
foppte,foppen
fopp,foppen
foppt,foppen
foppe,foppen
gefoppt,foppen
foppst,foppen
foppt,foppen
foppte,foppen
entzückte,entzücken
entzück,entzücken
entzückt,entzücken
entzücke,entzücken
entzückt,entzücken
entzückst,entzücken
entzückt,entzücken
entzückte,entzücken
schlüge zu,zuschlagen
schlage zu,zuschlagen
schlagt zu,zuschlagen
schlage zu,zuschlagen
zugeschlagen,zuschlagen
schlägst zu,zuschlagen
schlägt zu,zuschlagen
schlug zu,zuschlagen
nähme wahr,wahrnehmen
nimm wahr,wahrnehmen
nehmt wahr,wahrnehmen
nehme wahr,wahrnehmen
wahrgenommen,wahrnehmen
nimmst wahr,wahrnehmen
nimmt wahr,wahrnehmen
nahm wahr,wahrnehmen
fälschte,fälschen
fälsche,fälschen
fälscht,fälschen
fälsche,fälschen
gefälscht,fälschen
fälschst,fälschen
fälscht,fälschen
fälschte,fälschen
verdächtigte,verdächtigen
verdächtige,verdächtigen
verdächtigt,verdächtigen
verdächtige,verdächtigen
verdächtigt,verdächtigen
verdächtigst,verdächtigen
verdächtigt,verdächtigen
verdächtigte,verdächtigen
duschte,duschen
dusch,duschen
duscht,duschen
dusche,duschen
geduscht,duschen
duschst,duschen
duscht,duschen
duschte,duschen
überragte,überragen
überrag,überragen
überragt,überragen
überrage,überragen
überragt,überragen
überragst,überragen
überragt,überragen
überragte,überragen
bremste,bremsen
brems,bremsen
bremst,bremsen
bremse,bremsen
gebremst,bremsen
bremst,bremsen
bremst,bremsen
bremste,bremsen
riegelte ab,abriegeln
riegele ab,abriegeln
riegelt ab,abriegeln
riegele ab,abriegeln
abgeriegelt,abriegeln
riegelst ab,abriegeln
riegelt ab,abriegeln
riegelte ab,abriegeln
blendete ab,abblenden
blende ab,abblenden
blendet ab,abblenden
blende ab,abblenden
abgeblendet,abblenden
blendest ab,abblenden
blendet ab,abblenden
blendete ab,abblenden
transkribierte,transkribieren
transkribiere,transkribieren
transkribiert,transkribieren
transkribiere,transkribieren
transkribiert,transkribieren
transkribierst,transkribieren
transkribiert,transkribieren
transkribierte,transkribieren
klemmte ab,abklemmen
klemm ab,abklemmen
klemmt ab,abklemmen
klemme ab,abklemmen
abgeklemmt,abklemmen
klemmst ab,abklemmen
klemmt ab,abklemmen
klemmte ab,abklemmen
tyrannisierte,tyrannisieren
tyrannisier,tyrannisieren
tyrannisiert,tyrannisieren
tyrannisiere,tyrannisieren
tyrannisiert,tyrannisieren
tyrannisierst,tyrannisieren
tyrannisiert,tyrannisieren
tyrannisierte,tyrannisieren
schüttelte,schütteln
schüttle,schütteln
schüttelt,schütteln
schüttle,schütteln
geschüttelt,schütteln
schüttelst,schütteln
schüttelt,schütteln
schüttelte,schütteln
besteuerte,besteuern
besteuer,besteuern
besteuert,besteuern
besteuere,besteuern
besteuert,besteuern
besteuerst,besteuern
besteuert,besteuern
besteuerte,besteuern
arbeitete heraus,herausarbeiten
arbeite heraus,herausarbeiten
arbeitet heraus,herausarbeiten
arbeite heraus,herausarbeiten
herausgearbeitet,herausarbeiten
arbeitest heraus,herausarbeiten
arbeitet heraus,herausarbeiten
arbeitete heraus,herausarbeiten
konkludierte,konkludieren
konkludiere,konkludieren
konkludiert,konkludieren
konkludiere,konkludieren
konkludiert,konkludieren
konkludierst,konkludieren
konkludiert,konkludieren
konkludierte,konkludieren
legitimierte,legitimieren
legitimiere,legitimieren
legitimiert,legitimieren
legitimiere,legitimieren
legitimiert,legitimieren
legitimierst,legitimieren
legitimiert,legitimieren
legitimierte,legitimieren
brauchte auf,aufbrauchen
brauche auf,aufbrauchen
braucht auf,aufbrauchen
brauche auf,aufbrauchen
aufgebraucht,aufbrauchen
brauchst auf,aufbrauchen
braucht auf,aufbrauchen
brauchte auf,aufbrauchen
alimentierte,alimentieren
alimentiere,alimentieren
alimentiert,alimentieren
alimentiere,alimentieren
alimentiert,alimentieren
alimentierst,alimentieren
alimentiert,alimentieren
alimentierte,alimentieren
priese,preisen
preise,preisen
preist,preisen
preise,preisen
gepriesen,preisen
preist,preisen
preist,preisen
pries,preisen
benützte,benützen
benütze,benützen
benützt,benützen
benütze,benützen
benützt,benützen
benützt,benützen
benützt,benützen
benützte,benützen
bohrte,bohren
bohr,bohren
bohrt,bohren
bohre,bohren
gebohrt,bohren
bohrst,bohren
bohrt,bohren
bohrte,bohren
pennte,pennen
penne,pennen
pennt,pennen
penne,pennen
gepennt,pennen
pennst,pennen
pennt,pennen
pennte,pennen
behülfe,behelfen
behilf,behelfen
behelft,behelfen
behelfe,behelfen
beholfen,behelfen
behilfst,behelfen
behilft,behelfen
behalf,behelfen
bestätigte,bestätigen
bestätige,bestätigen
bestätigt,bestätigen
bestätige,bestätigen
bestätigt,bestätigen
bestätigst,bestätigen
bestätigt,bestätigen
bestätigte,bestätigen
verrenkte,verrenken
verrenk,verrenken
verrenkt,verrenken
verrenke,verrenken
verrenkt,verrenken
verrenkst,verrenken
verrenkt,verrenken
verrenkte,verrenken
schnurrte,schnurren
schnurre,schnurren
schnurrt,schnurren
schnurre,schnurren
geschnurrt,schnurren
schnurrst,schnurren
schnurrt,schnurren
schnurrte,schnurren
läge bei,beiliegen
lieg bei,beiliegen
liegt bei,beiliegen
liege bei,beiliegen
beigelegen,beiliegen
liegst bei,beiliegen
liegt bei,beiliegen
lag bei,beiliegen
schlänge,schlingen
schlinge,schlingen
schlingt,schlingen
schlinge,schlingen
geschlungen,schlingen
schlingst,schlingen
schlingt,schlingen
schlang,schlingen
bezweifelte,bezweifeln
bezweifle,bezweifeln
bezweifelt,bezweifeln
bezweifle,bezweifeln
bezweifelt,bezweifeln
bezweifelst,bezweifeln
bezweifelt,bezweifeln
bezweifelte,bezweifeln
druckte aus,ausdrucken
druck aus,ausdrucken
druckt aus,ausdrucken
drucke aus,ausdrucken
ausgedruckt,ausdrucken
druckst aus,ausdrucken
druckt aus,ausdrucken
druckte aus,ausdrucken
stampfte,stampfen
stampf,stampfen
stampft,stampfen
stampfe,stampfen
gestampft,stampfen
stampfst,stampfen
stampft,stampfen
stampfte,stampfen
rechtfertigte,rechtfertigen
rechtfertig,rechtfertigen
rechtfertigt,rechtfertigen
rechtfertige,rechtfertigen
gerechtfertigt,rechtfertigen
rechtfertigst,rechtfertigen
rechtfertigt,rechtfertigen
rechtfertigte,rechtfertigen
wärmte vor,vorwärmen
wärm vor,vorwärmen
wärmt vor,vorwärmen
wärme vor,vorwärmen
vorgewärmt,vorwärmen
wärmst vor,vorwärmen
wärmt vor,vorwärmen
wärmte vor,vorwärmen
grübe ein,eingraben
grab ein,eingraben
grabt ein,eingraben
grabe ein,eingraben
eingegraben,eingraben
gräbst ein,eingraben
gräbt ein,eingraben
grub ein,eingraben
zäumte ab,abzäumen
zäume ab,abzäumen
zäumt ab,abzäumen
zäume ab,abzäumen
abgezäumt,abzäumen
zäumst ab,abzäumen
zäumt ab,abzäumen
zäumte ab,abzäumen
spornte an,anspornen
sporn an,anspornen
spornt an,anspornen
sporne an,anspornen
angespornt,anspornen
spornst an,anspornen
spornt an,anspornen
spornte an,anspornen
dackle hin,hindackeln
dackle hin,hindackeln
dackelt hin,hindackeln
dackle hin,hindackeln
hingedackelt,hindackeln
dackelst hin,hindackeln
dackelt hin,hindackeln
dackelte hin,hindackeln
befüllte,befüllen
befüll,befüllen
befüllt,befüllen
befülle,befüllen
befüllt,befüllen
befüllst,befüllen
befüllt,befüllen
befüllte,befüllen
artete nach,nacharten
art nach,nacharten
artet nach,nacharten
arte nach,nacharten
nachgeartet,nacharten
artest nach,nacharten
artet nach,nacharten
artete nach,nacharten
kabelte,kabeln
kabele,kabeln
kabelt,kabeln
kable,kabeln
gekabelt,kabeln
kabelst,kabeln
kabelt,kabeln
kabelte,kabeln
entstammte,entstammen
entstamme,entstammen
entstammt,entstammen
entstamme,entstammen
entstammt,entstammen
entstammst,entstammen
entstammt,entstammen
entstammte,entstammen
wieselte,wieseln
wiesel,wieseln
wieselt,wieseln
wiesele,wieseln
gewieselt,wieseln
wieselst,wieseln
wieselt,wieseln
wieselte,wieseln
nützte ab,abnützen
nütze ab,abnützen
nützt ab,abnützen
nütze ab,abnützen
abgenützt,abnützen
nützt ab,abnützen
nützt ab,abnützen
nützte ab,abnützen
verblendete,verblenden
verblend,verblenden
verblendet,verblenden
verblende,verblenden
verblendet,verblenden
verblendest,verblenden
verblendet,verblenden
verblendete,verblenden
verklappte,verklappen
verklapp,verklappen
verklappt,verklappen
verklappe,verklappen
verklappt,verklappen
verklappst,verklappen
verklappt,verklappen
verklappte,verklappen
unterstellte,unterstellen
unterstelle,unterstellen
unterstellt,unterstellen
unterstelle,unterstellen
unterstellt,unterstellen
unterstellst,unterstellen
unterstellt,unterstellen
unterstellte,unterstellen
handelte aus,aushandeln
handel aus,aushandeln
handelt aus,aushandeln
handele aus,aushandeln
ausgehandelt,aushandeln
handelst aus,aushandeln
handelt aus,aushandeln
handelte aus,aushandeln
kreierte,kreieren
kreiere,kreieren
kreiert,kreieren
kreiere,kreieren
kreiert,kreieren
kreierst,kreieren
kreiert,kreieren
kreierte,kreieren
kränkte,kränken
kränk,kränken
kränkt,kränken
kränke,kränken
gekränkt,kränken
kränkst,kränken
kränkt,kränken
kränkte,kränken
grassierte,grassieren
grassiere,grassieren
grassiert,grassieren
grassiere,grassieren
grassiert,grassieren
grassierst,grassieren
grassiert,grassieren
grassierte,grassieren
liefe durch,durchlaufen
lauf durch,durchlaufen
lauft durch,durchlaufen
laufe durch,durchlaufen
durchgelaufen,durchlaufen
läufst durch,durchlaufen
läuft durch,durchlaufen
lief durch,durchlaufen
dezimierte,dezimieren
dezimiere,dezimieren
dezimiert,dezimieren
dezimiere,dezimieren
dezimiert,dezimieren
dezimierst,dezimieren
dezimiert,dezimieren
dezimierte,dezimieren
zahlt zurück,zurückzahlen
zahl zurück,zurückzahlen
zahlt zurück,zurückzahlen
zahle zurück,zurückzahlen
zurückgezahlt,zurückzahlen
zahlst zurück,zurückzahlen
zahlt zurück,zurückzahlen
zahlte zurück,zurückzahlen
aprikotierte,aprikotieren
aprikotier,aprikotieren
aprikotiert,aprikotieren
aprikotiere,aprikotieren
aprikotiert,aprikotieren
aprikotierst,aprikotieren
aprikotiert,aprikotieren
aprikotierte,aprikotieren
legte trocken,trockenlegen
leg trocken,trockenlegen
legt trocken,trockenlegen
lege trocken,trockenlegen
trockengelegt,trockenlegen
legst trocken,trockenlegen
legt trocken,trockenlegen
legte trocken,trockenlegen
entwurzelte,entwurzeln
entwurzel,entwurzeln
entwurzelt,entwurzeln
entwurzele,entwurzeln
entwurzelt,entwurzeln
entwurzelst,entwurzeln
entwurzelt,entwurzeln
entwurzelte,entwurzeln
hofmeisterte,hofmeistern
hofmeistere,hofmeistern
hofmeistert,hofmeistern
hofmeistere,hofmeistern
gehofmeistert,hofmeistern
hofmeisterst,hofmeistern
hofmeistert,hofmeistern
hofmeisterte,hofmeistern
käme voran,vorankommen
komm voran,vorankommen
kommt voran,vorankommen
komme voran,vorankommen
vorangekommen,vorankommen
kommst voran,vorankommen
kommt voran,vorankommen
kam voran,vorankommen
entrippte,entrippen
entripp,entrippen
entrippt,entrippen
entrippe,entrippen
entrippt,entrippen
entrippst,entrippen
entrippt,entrippen
entrippte,entrippen
inkrementierte,inkrementieren
inkrementier,inkrementieren
inkrementiert,inkrementieren
inkrementiere,inkrementieren
inkrementiert,inkrementieren
inkrementierst,inkrementieren
inkrementiert,inkrementieren
inkrementierte,inkrementieren
xerografierte,xerografieren
xerografier,xerografieren
xerografiert,xerografieren
xerografiere,xerografieren
xerografiert,xerografieren
xerografierst,xerografieren
xerografiert,xerografieren
xerografierte,xerografieren
zeigte vor,vorzeigen
zeig vor,vorzeigen
zeigt vor,vorzeigen
zeige vor,vorzeigen
vorgezeigt,vorzeigen
zeigst vor,vorzeigen
zeigt vor,vorzeigen
zeigte vor,vorzeigen
rüffelte,rüffeln
rüffle,rüffeln
rüffelt,rüffeln
rüffle,rüffeln
gerüffelt,rüffeln
rüffelst,rüffeln
rüffelt,rüffeln
rüffelte,rüffeln
ernüchterte,ernüchtern
ernüchter,ernüchtern
ernüchtert,ernüchtern
ernüchtere,ernüchtern
ernüchtert,ernüchtern
ernüchterst,ernüchtern
ernüchtert,ernüchtern
ernüchterte,ernüchtern
schickerte,schickern
schickere,schickern
schickert,schickern
schickere,schickern
geschickert,schickern
schickerst,schickern
schickert,schickern
schickerte,schickern
käme abhanden,abhandenkommen
komme abhanden,abhandenkommen
kommt abhanden,abhandenkommen
komme abhanden,abhandenkommen
abhandengekommen,abhandenkommen
kommst abhanden,abhandenkommen
kommt abhanden,abhandenkommen
kam abhanden,abhandenkommen
entstaubte,entstauben
entstaube,entstauben
entstaubt,entstauben
entstaube,entstauben
entstaubt,entstauben
entstaubst,entstauben
entstaubt,entstauben
entstaubte,entstauben
zäunte ein,einzäunen
zäun ein,einzäunen
zäunt ein,einzäunen
zäune ein,einzäunen
eingezäunt,einzäunen
zäunst ein,einzäunen
zäunt ein,einzäunen
zäunte ein,einzäunen
büffelte,büffeln
büffele,büffeln
büffelt,büffeln
büffele,büffeln
gebüffelt,büffeln
büffelst,büffeln
büffelt,büffeln
büffelte,büffeln
schürfte,schürfen
schürf,schürfen
schürft,schürfen
schürfe,schürfen
geschürft,schürfen
schürfst,schürfen
schürft,schürfen
schürfte,schürfen
jumpte,jumpen
jump,jumpen
jumpt,jumpen
jumpe,jumpen
gejumpt,jumpen
jumpst,jumpen
jumpt,jumpen
jumpte,jumpen
erschlösse,erschließen
erschließe,erschließen
erschließt,erschließen
erschließe,erschließen
erschlossen,erschließen
erschließt,erschließen
erschließt,erschließen
erschloss,erschließen
berichtigte,berichtigen
berichtige,berichtigen
berichtigt,berichtigen
berichtige,berichtigen
berichtigt,berichtigen
berichtigst,berichtigen
berichtigt,berichtigen
berichtigte,berichtigen
verfranzte,verfranzen
verfranz,verfranzen
verfranzt,verfranzen
verfranze,verfranzen
verfranzt,verfranzen
verfranzt,verfranzen
verfranzt,verfranzen
verfranzte,verfranzen
massierte,massieren
massiere,massieren
massiert,massieren
massiere,massieren
massiert,massieren
massierst,massieren
massiert,massieren
massierte,massieren
menschelte,menscheln
gemenschelt,menscheln
menschelt,menscheln
menschelte,menscheln
erläse,erlesen
erlies,erlesen
erlest,erlesen
erlese,erlesen
erlesen,erlesen
erliest,erlesen
erliest,erlesen
erlas,erlesen
stellte ab,abstellen
stell ab,abstellen
stellt ab,abstellen
stelle ab,abstellen
abgestellt,abstellen
stellst ab,abstellen
stellt ab,abstellen
stellte ab,abstellen
geizte,geizen
geize,geizen
geizt,geizen
geize,geizen
gegeizt,geizen
geizt,geizen
geizt,geizen
geizte,geizen
wäre zugange,zugange sein
sei zugange,zugange sein
seid zugange,zugange sein
bin zugange,zugange sein
zugange gewesen,zugange sein
bist zugange,zugange sein
ist zugange,zugange sein
war zugange,zugange sein
majorisierte,majorisieren
majorisiere,majorisieren
majorisiert,majorisieren
majorisiere,majorisieren
majorisiert,majorisieren
majorisierst,majorisieren
majorisiert,majorisieren
majorisierte,majorisieren
abrogierte,abrogieren
abrogier,abrogieren
abrogiert,abrogieren
abrogiere,abrogieren
abrogiert,abrogieren
abrogierst,abrogieren
abrogiert,abrogieren
abrogierte,abrogieren
bevorrechtete,bevorrechten
bevorrechte,bevorrechten
bevorrechtet,bevorrechten
bevorrechte,bevorrechten
bevorrechtet,bevorrechten
bevorrechtest,bevorrechten
bevorrechtet,bevorrechten
bevorrechtete,bevorrechten
füllte an,anfüllen
füll an,anfüllen
füllt an,anfüllen
fülle an,anfüllen
angefüllt,anfüllen
füllst an,anfüllen
füllt an,anfüllen
füllte an,anfüllen
müllte zu,zumüllen
müll zu,zumüllen
müllt zu,zumüllen
mülle zu,zumüllen
zugemüllt,zumüllen
müllst zu,zumüllen
müllt zu,zumüllen
müllte zu,zumüllen
